idp,Name,ci,fexp
090150002005Panel A3Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.29166666666666663,541.7821871931983
090150002005Panel A3Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.29166666666666663,541.7821871931983
090150002005Panel A3Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.29166666666666663,541.7821871931983
090150002005Panel A3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.29166666666666663,541.7821871931983
090150002005Panel A3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.29166666666666663,541.7821871931983
090150002005Panel A3Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.20833333333333331,541.7821871931983
090150002005Panel A3Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.20833333333333331,541.7821871931983
090150002005Panel A3Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.20833333333333331,541.7821871931983
090150002005Panel A3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.20833333333333331,541.7821871931983
090150002005Panel A3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.20833333333333331,541.7821871931983
090150002005Panel B3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,541.7821871931983
090150002005Panel B3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,541.7821871931983
090150002005Panel B3Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,541.7821871931983
090150002005Panel B3Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,541.7821871931983
090150002005Panel B3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,541.7821871931983
090150002005Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.0,541.7821871931983
090150002005Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,541.7821871931983
090150002005Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.0,541.7821871931983
090150002005Panel W2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.3125,541.7821871931983
090150002005Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3125,541.7821871931983
090150002005Panel W2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3125,541.7821871931983
090150002005Panel W2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3125,541.7821871931983
090150002005Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,541.7821871931983
090150002005Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,541.7821871931983
090150002005Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0,541.7821871931983
090150002005Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,541.7821871931983
090150002005Panel X2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.3333333333333333,541.7821871931983
090150002005Panel X2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3333333333333333,541.7821871931983
090150002005Panel X2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3333333333333333,541.7821871931983
090150002005Panel X2Vivienda DosHogar UnoPersona 7,Guasmo Sur,0.3333333333333333,541.7821871931983
090150002005Panel X2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3333333333333333,541.7821871931983
090150002005Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3333333333333333,541.7821871931983
090150002005Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3333333333333333,541.7821871931983
090150002005Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0625,541.7821871931983
090150002005Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.0625,541.7821871931983
090150006005Panel A3Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda UnoHogar UnoPersona 7,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.0,565.267408953552
090150006005Panel A3Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.0,565.267408953552
090150006005Panel A3Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.0,565.267408953552
090150006005Panel A3Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.0,565.267408953552
090150006005Panel A3Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.0,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.375,565.267408953552
090150006005Panel A3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.375,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 9,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 10,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 8,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 7,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.4583333333333333,565.267408953552
090150006005Panel B3Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel B3Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel B3Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel B3Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel B3Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel B3Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel B3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,565.267408953552
090150006005Panel B3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,565.267408953552
090150006005Panel W2Vivienda UnoHogar UnoPersona 7,Guasmo Sur,0.375,565.267408953552
090150006005Panel W2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.375,565.267408953552
090150006005Panel W2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.375,565.267408953552
090150006005Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,565.267408953552
090150006005Panel W2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,565.267408953552
090150006005Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,565.267408953552
090150006005Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,565.267408953552
090150006005Panel W2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.25,565.267408953552
090150006005Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,565.267408953552
090150006005Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,565.267408953552
090150006005Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,565.267408953552
090150006005Panel W2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.20833333333333331,565.267408953552
090150006005Panel W2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.20833333333333331,565.267408953552
090150006005Panel W2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.20833333333333331,565.267408953552
090150006005Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.20833333333333331,565.267408953552
090150006005Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.20833333333333331,565.267408953552
090150006005Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.20833333333333331,565.267408953552
090150006005Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.29166666666666663,565.267408953552
090150006005Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.29166666666666663,565.267408953552
090150006005Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.29166666666666663,565.267408953552
090150006005Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.29166666666666663,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 8,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 9,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 7,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3333333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 10,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 11,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 12,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 9,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3958333333333333,565.267408953552
090150006005Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3958333333333333,565.267408953552
090150010008Panel A3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel A3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel A3Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel A3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel A3Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel A3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel B3Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.25,387.4503365063481
090150010008Panel B3Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.25,387.4503365063481
090150010008Panel B3Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.25,387.4503365063481
090150010008Panel B3Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.25,387.4503365063481
090150010008Panel B3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.25,387.4503365063481
090150010008Panel B3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.25,387.4503365063481
090150010008Panel B3Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,387.4503365063481
090150010008Panel B3Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.0,387.4503365063481
090150010008Panel B3Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.0,387.4503365063481
090150010008Panel B3Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.0,387.4503365063481
090150010008Panel B3Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.0,387.4503365063481
090150010008Panel B3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0,387.4503365063481
090150010008Panel B3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.0,387.4503365063481
090150010008Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,387.4503365063481
090150010008Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,387.4503365063481
090150010008Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,387.4503365063481
090150010008Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,387.4503365063481
090150010008Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,387.4503365063481
090150010008Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,387.4503365063481
090150010008Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,387.4503365063481
090150010008Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,387.4503365063481
090150010008Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,387.4503365063481
090150014012Panel A3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.25,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.4583333333333333,375.87800064394867
090150014012Panel A3Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,Guasmo Sur,0.14583333333333331,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 8,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 9,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 7,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.375,375.87800064394867
090150014012Panel B3Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,375.87800064394867
090150014012Panel B3Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.0625,375.87800064394867
090150014012Panel B3Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.0625,375.87800064394867
090150014012Panel B3Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.0625,375.87800064394867
090150014012Panel B3Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.0625,375.87800064394867
090150014012Panel B3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.0625,375.87800064394867
090150014012Panel B3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0625,375.87800064394867
090150014012Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,375.87800064394867
090150014012Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,375.87800064394867
090150014012Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,375.87800064394867
090150014012Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,375.87800064394867
090150014012Panel W2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.08333333333333333,375.87800064394867
090150014012Panel W2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.08333333333333333,375.87800064394867
090150014012Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,375.87800064394867
090150014012Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,375.87800064394867
090150014012Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,375.87800064394867
090150014012Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda TresHogar DosPersona 2,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda TresHogar DosPersona 1,Guasmo Sur,0.25,375.87800064394867
090150014012Panel X2Vivienda TresHogar DosPersona 3,Guasmo Sur,0.25,375.87800064394867
090150016007Panel A3Vivienda UnoHogar UnoPersona 5,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel A3Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel A3Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel A3Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel A3Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel A3Vivienda DosHogar UnoPersona 5,Guasmo Oeste,0.0,577.214539337375
090150016007Panel A3Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.0,577.214539337375
090150016007Panel A3Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.0,577.214539337375
090150016007Panel A3Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.0,577.214539337375
090150016007Panel A3Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.0,577.214539337375
090150016007Panel A3Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.25,577.214539337375
090150016007Panel A3Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.25,577.214539337375
090150016007Panel A3Vivienda TresHogar UnoPersona 5,Guasmo Oeste,0.25,577.214539337375
090150016007Panel A3Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.25,577.214539337375
090150016007Panel A3Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.25,577.214539337375
090150016007Panel B3Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,577.214539337375
090150016007Panel B3Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.0,577.214539337375
090150016007Panel B3Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,577.214539337375
090150016007Panel B3Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,577.214539337375
090150016007Panel B3Vivienda TresHogar UnoPersona 5,Guasmo Oeste,0.08333333333333333,577.214539337375
090150016007Panel B3Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,577.214539337375
090150016007Panel B3Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,577.214539337375
090150016007Panel B3Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,577.214539337375
090150016007Panel B3Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,577.214539337375
090150016007Panel W2Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.0,577.214539337375
090150016007Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel W2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.16666666666666666,577.214539337375
090150016007Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda TresHogar UnoPersona 5,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda TresHogar UnoPersona 6,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,577.214539337375
090150016007Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,577.214539337375
090150020007Panel A3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,379.97160046554313
090150020007Panel A3Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,379.97160046554313
090150020007Panel A3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,379.97160046554313
090150020007Panel A3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,379.97160046554313
090150020007Panel B3Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.25,379.97160046554313
090150020007Panel B3Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.25,379.97160046554313
090150020007Panel B3Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.25,379.97160046554313
090150020007Panel B3Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.375,379.97160046554313
090150020007Panel B3Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.375,379.97160046554313
090150020007Panel B3Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.375,379.97160046554313
090150020007Panel B3Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.375,379.97160046554313
090150020007Panel B3Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.375,379.97160046554313
090150020007Panel B3Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,379.97160046554313
090150020007Panel B3Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,379.97160046554313
090150020007Panel B3Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,379.97160046554313
090150020007Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,379.97160046554313
090150020007Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,379.97160046554313
090150020007Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,379.97160046554313
090150020007Panel W2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.0625,379.97160046554313
090150020007Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.0625,379.97160046554313
090150020007Panel W2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.0625,379.97160046554313
090150020007Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0625,379.97160046554313
090150020007Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.0625,379.97160046554313
090150020007Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.22916666666666666,379.97160046554313
090150020007Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.22916666666666666,379.97160046554313
090150020007Panel X2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.22916666666666666,379.97160046554313
