idp,Name,ci,fexp
090150002005Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.0,538.1121679802246
090150002005Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.0,538.1121679802246
090150002005Panel R2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.0,538.1121679802246
090150002005Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,538.1121679802246
090150002005Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.0,538.1121679802246
090150002005Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.0,538.1121679802246
090150002005Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,538.1121679802246
090150002005Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,538.1121679802246
090150002005Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.16666666666666666,538.1121679802246
090150002005Panel W2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.16666666666666666,538.1121679802246
090150002005Panel W2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.16666666666666666,538.1121679802246
090150002005Panel W2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.16666666666666666,538.1121679802246
090150002005Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0,538.1121679802246
090150002005Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,538.1121679802246
090150002005Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3333333333333333,538.1121679802246
090150002005Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3333333333333333,538.1121679802246
090150002005Panel X2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3333333333333333,538.1121679802246
090150002005Panel X2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3333333333333333,538.1121679802246
090150002005Panel X2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3333333333333333,538.1121679802246
090150002005Panel X2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.3333333333333333,538.1121679802246
090150002005Panel X2Vivienda DosHogar UnoPersona 7,Guasmo Sur,0.3333333333333333,538.1121679802246
090150002005Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0,538.1121679802246
090150002005Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.0,538.1121679802246
090150006005Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel Q2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel Q2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel Q2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel Q2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.3958333333333333,537.6955891945435
090150006005Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.3958333333333333,537.6955891945435
090150006005Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel R2Vivienda TresHogar UnoPersona 9,Guasmo Sur,0.3125,537.6955891945435
090150006005Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,537.6955891945435
090150006005Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,537.6955891945435
090150006005Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,537.6955891945435
090150006005Panel W2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,537.6955891945435
090150006005Panel W2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.375,537.6955891945435
090150006005Panel W2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.375,537.6955891945435
090150006005Panel W2Vivienda UnoHogar UnoPersona 7,Guasmo Sur,0.375,537.6955891945435
090150006005Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,537.6955891945435
090150006005Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,537.6955891945435
090150006005Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.22916666666666666,537.6955891945435
090150006005Panel W2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.22916666666666666,537.6955891945435
090150006005Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel W2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel W2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel W2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.14583333333333331,537.6955891945435
090150006005Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,537.6955891945435
090150006005Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,537.6955891945435
090150006005Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,537.6955891945435
090150006005Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 7,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 8,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda DosHogar UnoPersona 9,Guasmo Sur,0.16666666666666666,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 9,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 10,Guasmo Sur,0.41666666666666663,537.6955891945435
090150006005Panel X2Vivienda TresHogar UnoPersona 11,Guasmo Sur,0.41666666666666663,537.6955891945435
090150010008Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,403.4594991127101
090150010008Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,403.4594991127101
090150010008Panel Q2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.16666666666666666,403.4594991127101
090150010008Panel Q2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.16666666666666666,403.4594991127101
090150010008Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,403.4594991127101
090150010008Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,403.4594991127101
090150010008Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3125,403.4594991127101
090150010008Panel Q2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3125,403.4594991127101
090150010008Panel Q2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3125,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.25,403.4594991127101
090150010008Panel Q2Vivienda TresHogar UnoPersona 9,Guasmo Sur,0.25,403.4594991127101
090150010008Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,403.4594991127101
090150010008Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.0,403.4594991127101
090150010008Panel R2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.0,403.4594991127101
090150010008Panel R2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.0,403.4594991127101
090150010008Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,403.4594991127101
090150010008Panel R2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,403.4594991127101
090150010008Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,403.4594991127101
090150010008Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,403.4594991127101
090150010008Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,403.4594991127101
090150010008Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,403.4594991127101
090150010008Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,403.4594991127101
090150010008Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,403.4594991127101
090150010008Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,403.4594991127101
090150010008Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,403.4594991127101
090150010008Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,403.4594991127101
090150010008Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,403.4594991127101
090150010008Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.25,403.4594991127101
090150010008Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.25,403.4594991127101
090150010008Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,403.4594991127101
090150010008Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,403.4594991127101
090150010008Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,403.4594991127101
090150014012Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.125,399.65237770736144
090150014012Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.125,399.65237770736144
090150014012Panel Q2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.125,399.65237770736144
090150014012Panel Q2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.125,399.65237770736144
090150014012Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,399.65237770736144
090150014012Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,399.65237770736144
090150014012Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.22916666666666666,399.65237770736144
090150014012Panel Q2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.22916666666666666,399.65237770736144
090150014012Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,399.65237770736144
090150014012Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,399.65237770736144
090150014012Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,399.65237770736144
090150014012Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.14583333333333331,399.65237770736144
090150014012Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,399.65237770736144
090150014012Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,399.65237770736144
090150014012Panel R2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,399.65237770736144
090150014012Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,399.65237770736144
090150014012Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.125,399.65237770736144
090150014012Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.125,399.65237770736144
090150014012Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.125,399.65237770736144
090150014012Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.125,399.65237770736144
090150014012Panel R2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.125,399.65237770736144
090150014012Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,399.65237770736144
090150014012Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,399.65237770736144
090150014012Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,399.65237770736144
090150014012Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3125,399.65237770736144
090150014012Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,399.65237770736144
090150014012Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,399.65237770736144
090150014012Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,399.65237770736144
090150014012Panel W2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.08333333333333333,399.65237770736144
090150014012Panel W2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.08333333333333333,399.65237770736144
090150014012Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,399.65237770736144
090150014012Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.0,399.65237770736144
090150014012Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.0,399.65237770736144
090150014012Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.0,399.65237770736144
090150014012Panel X2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.0,399.65237770736144
090150014012Panel X2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.0,399.65237770736144
090150014012Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda TresHogar DosPersona 1,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda TresHogar DosPersona 2,Guasmo Sur,0.25,399.65237770736144
090150014012Panel X2Vivienda TresHogar DosPersona 3,Guasmo Sur,0.25,399.65237770736144
090150016007Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel R2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.16666666666666666,569.9019594281967
090150016007Panel R2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.16666666666666666,569.9019594281967
090150016007Panel R2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.16666666666666666,569.9019594281967
090150016007Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel W2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel W2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel W2Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel W2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel W2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.16666666666666666,569.9019594281967
090150016007Panel W2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.16666666666666666,569.9019594281967
090150016007Panel W2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.16666666666666666,569.9019594281967
090150016007Panel W2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.16666666666666666,569.9019594281967
090150016007Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel X2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel X2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,569.9019594281967
090150016007Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda TresHogar UnoPersona 5,Guasmo Oeste,0.0,569.9019594281967
090150016007Panel X2Vivienda TresHogar UnoPersona 6,Guasmo Oeste,0.0,569.9019594281967
090150020007Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,503.7253452481642
090150020007Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,503.7253452481642
090150020007Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,503.7253452481642
090150020007Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,503.7253452481642
090150020007Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel R2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel R2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel R2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel R2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.08333333333333333,503.7253452481642
090150020007Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.4583333333333333,503.7253452481642
090150020007Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.4583333333333333,503.7253452481642
090150020007Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.4583333333333333,503.7253452481642
090150020007Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.4583333333333333,503.7253452481642
090150020007Panel R2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.4583333333333333,503.7253452481642
090150020007Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,503.7253452481642
