idp,Name,ci,fexp
090150006005Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.41666666666666663,465.02779542587956
090150006005Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.41666666666666663,465.02779542587956
090150006005Panel Q2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.41666666666666663,465.02779542587956
090150006005Panel Q2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.41666666666666663,465.02779542587956
090150006005Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.3958333333333333,465.02779542587956
090150006005Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.3958333333333333,465.02779542587956
090150006005Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.3125,465.02779542587956
090150006005Panel R2Vivienda TresHogar UnoPersona 9,Guasmo Sur,0.3125,465.02779542587956
090150010008Panel K2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,684.3210276321716
090150010008Panel K2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,684.3210276321716
090150010008Panel K2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,684.3210276321716
090150010008Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.375,684.3210276321716
090150010008Panel K2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.375,684.3210276321716
090150010008Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,684.3210276321716
090150010008Panel L2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.0,684.3210276321716
090150010008Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3333333333333333,684.3210276321716
090150010008Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3333333333333333,684.3210276321716
090150010008Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3333333333333333,684.3210276321716
090150010008Panel L2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3333333333333333,684.3210276321716
090150010008Panel L2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3333333333333333,684.3210276321716
090150010008Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,684.3210276321716
090150010008Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,684.3210276321716
090150010008Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.22916666666666666,684.3210276321716
090150010008Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.25,684.3210276321716
090150010008Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.25,684.3210276321716
090150010008Panel Q2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.25,684.3210276321716
090150010008Panel Q2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.25,684.3210276321716
090150010008Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,684.3210276321716
090150010008Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,684.3210276321716
090150010008Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,684.3210276321716
090150010008Panel Q2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.08333333333333333,684.3210276321716
090150010008Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.41666666666666663,684.3210276321716
090150010008Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.41666666666666663,684.3210276321716
090150010008Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.41666666666666663,684.3210276321716
090150010008Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.41666666666666663,684.3210276321716
090150010008Panel Q2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.41666666666666663,684.3210276321716
090150010008Panel Q2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.41666666666666663,684.3210276321716
090150010008Panel Q2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.41666666666666663,684.3210276321716
090150010008Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,684.3210276321716
090150010008Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.0,684.3210276321716
090150010008Panel R2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.0,684.3210276321716
090150010008Panel R2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.0,684.3210276321716
090150010008Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,684.3210276321716
090150010008Panel R2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,684.3210276321716
090150010008Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0,684.3210276321716
090150014012Panel K2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.4583333333333333,500.79747555408517
090150014012Panel K2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.4583333333333333,500.79747555408517
090150014012Panel K2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.4583333333333333,500.79747555408517
090150014012Panel K2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.4583333333333333,500.79747555408517
090150014012Panel K2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.4583333333333333,500.79747555408517
090150014012Panel K2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.4583333333333333,500.79747555408517
090150014012Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.0625,500.79747555408517
090150014012Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel K2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel L2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.25,500.79747555408517
090150014012Panel L2Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.125,500.79747555408517
090150014012Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.125,500.79747555408517
090150014012Panel Q2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.125,500.79747555408517
090150014012Panel Q2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.125,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 7,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 8,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda DosHogar UnoPersona 9,Guasmo Sur,0.25,500.79747555408517
090150014012Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,500.79747555408517
090150014012Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,500.79747555408517
090150014012Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,500.79747555408517
090150014012Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.0,500.79747555408517
090150014012Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,500.79747555408517
090150014012Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,500.79747555408517
090150014012Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,500.79747555408517
090150014012Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.14583333333333331,500.79747555408517
090150016007Panel K2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda UnoHogar UnoPersona 5,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda UnoHogar UnoPersona 6,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda UnoHogar UnoPersona 7,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda UnoHogar UnoPersona 8,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel K2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel K2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel K2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel K2Vivienda DosHogar UnoPersona 5,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel K2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel L2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.16666666666666666,558.2524849127564
090150016007Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.16666666666666666,558.2524849127564
090150016007Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.16666666666666666,558.2524849127564
090150016007Panel L2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.16666666666666666,558.2524849127564
090150016007Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,558.2524849127564
090150016007Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.16666666666666666,558.2524849127564
090150016007Panel R2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.16666666666666666,558.2524849127564
090150016007Panel R2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.16666666666666666,558.2524849127564
090150016007Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,558.2524849127564
090150016007Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.0,558.2524849127564
090150020007Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.375,301.7425915592655
090150020007Panel K2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.375,301.7425915592655
090150020007Panel K2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.375,301.7425915592655
090150020007Panel K2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.375,301.7425915592655
090150020007Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0,301.7425915592655
090150020007Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,Guasmo Sur,0.22916666666666666,301.7425915592655
090150020007Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 2,Guasmo Sur,0.22916666666666666,301.7425915592655
090150020007Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 3,Guasmo Sur,0.22916666666666666,301.7425915592655
090150020007Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,301.7425915592655
090150020007Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,301.7425915592655
090150020007Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3958333333333333,301.7425915592655
090150020007Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3958333333333333,301.7425915592655
090150020007Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3958333333333333,301.7425915592655
090150020007Panel L2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3958333333333333,301.7425915592655
090150020007Panel L2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3958333333333333,301.7425915592655
090150020007Panel L2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.3958333333333333,301.7425915592655
090150020007Panel L2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.3958333333333333,301.7425915592655
090150020007Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,301.7425915592655
090150020007Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,301.7425915592655
090150020007Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,301.7425915592655
090150020007Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,301.7425915592655
090150020007Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,301.7425915592655
090150020007Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,301.7425915592655
090150020007Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,301.7425915592655
