idp,Name,ci,fexp
090150002005Panel K2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.35416666666666663,637.3323501224529
090150002005Panel K2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.35416666666666663,637.3323501224529
090150002005Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,637.3323501224529
090150002005Panel K2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,637.3323501224529
090150002005Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,637.3323501224529
090150002005Panel K2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,637.3323501224529
090150002005Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,637.3323501224529
090150002005Panel K2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,637.3323501224529
090150002005Panel K2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3125,637.3323501224529
090150002005Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,637.3323501224529
090150002005Panel L2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,637.3323501224529
090150002005Panel L2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.16666666666666666,637.3323501224529
090150002005Panel L2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.16666666666666666,637.3323501224529
090150002005Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.25,637.3323501224529
090150002005Panel L2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.25,637.3323501224529
090150002005Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,637.3323501224529
090150002005Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,637.3323501224529
090150002005Panel Q2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,637.3323501224529
090150002005Panel Q2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.14583333333333331,637.3323501224529
090150002005Panel Q2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.14583333333333331,637.3323501224529
090150002005Panel Q2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.14583333333333331,637.3323501224529
090150002005Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,637.3323501224529
090150002005Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel Q2Vivienda TresHogar UnoPersona 8,Guasmo Sur,0.20833333333333331,637.3323501224529
090150002005Panel R2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.3958333333333333,637.3323501224529
090150002005Panel R2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.3958333333333333,637.3323501224529
090150002005Panel R2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.3958333333333333,637.3323501224529
090150002005Panel R2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.3958333333333333,637.3323501224529
