idp,Name,ci,fexp
090150145003Panel X2Vivienda DosHogar UnoPersona 1,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel X2Vivienda DosHogar UnoPersona 2,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel X2Vivienda DosHogar UnoPersona 3,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel X2Vivienda DosHogar UnoPersona 4,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel X2Vivienda DosHogar UnoPersona 5,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel R2Vivienda DosHogar UnoPersona 1,Parroquia Garcia Moreno,0.0,317.2199961
090150145003Panel R2Vivienda DosHogar UnoPersona 2,Parroquia Garcia Moreno,0.0,317.2199961
090150145003Panel W2Vivienda DosHogar UnoPersona 5,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel W2Vivienda DosHogar UnoPersona 1,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel W2Vivienda DosHogar UnoPersona 2,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel W2Vivienda DosHogar UnoPersona 3,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel W2Vivienda DosHogar UnoPersona 4,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel W2Vivienda TresHogar UnoPersona 1,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel W2Vivienda TresHogar UnoPersona 2,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel W2Vivienda TresHogar UnoPersona 3,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel W2Vivienda TresHogar UnoPersona 6,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel W2Vivienda TresHogar UnoPersona 4,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel W2Vivienda TresHogar UnoPersona 5,Parroquia Garcia Moreno,0.16666666666666666,317.2199961
090150145003Panel Q2Vivienda TresHogar UnoPersona 1,Parroquia Garcia Moreno,0.0,317.2199961
090150145003Panel Q2Vivienda TresHogar UnoPersona 2,Parroquia Garcia Moreno,0.0,317.2199961
090150145003Panel Q2Vivienda TresHogar UnoPersona 3,Parroquia Garcia Moreno,0.0,317.2199961
090150145003Panel Q2Vivienda TresHogar UnoPersona 4,Parroquia Garcia Moreno,0.0,317.2199961
090150145003Panel Q2Vivienda UnoHogar UnoPersona 1,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel Q2Vivienda UnoHogar UnoPersona 2,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel Q2Vivienda UnoHogar UnoPersona 3,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel Q2Vivienda UnoHogar UnoPersona 4,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel Q2Vivienda UnoHogar UnoPersona 5,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel Q2Vivienda UnoHogar UnoPersona 6,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel Q2Vivienda UnoHogar UnoPersona 7,Parroquia Garcia Moreno,0.22916666666666666,317.2199961
090150145003Panel X2Vivienda TresHogar UnoPersona 2,Parroquia Garcia Moreno,0.08333333333333333,317.2199961
090150145003Panel X2Vivienda TresHogar UnoPersona 1,Parroquia Garcia Moreno,0.08333333333333333,317.2199961
090150145003Panel R2Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,Parroquia Garcia Moreno,0.0625,317.2199961
090150145003Panel R2Vivienda Cuatro (reemplazo)Hogar UnoPersona 2,Parroquia Garcia Moreno,0.0625,317.2199961
090150145003Panel R2Vivienda Cuatro (reemplazo)Hogar UnoPersona 3,Parroquia Garcia Moreno,0.0625,317.2199961
170150107001Panel Q2Vivienda TresHogar UnoPersona 1,La Luz,0.0,217.8035089
170150107001Panel Q2Vivienda TresHogar UnoPersona 2,La Luz,0.0,217.8035089
170150107001Panel R2Vivienda DosHogar UnoPersona 1,La Luz,0.0,217.8035089
170150107001Panel W2Vivienda TresHogar UnoPersona 1,La Luz,0.08333333333333333,217.8035089
170150107001Panel W2Vivienda TresHogar UnoPersona 2,La Luz,0.08333333333333333,217.8035089
170150107001Panel W2Vivienda TresHogar UnoPersona 3,La Luz,0.08333333333333333,217.8035089
170150107001Panel W2Vivienda TresHogar UnoPersona 4,La Luz,0.08333333333333333,217.8035089
170150107001Panel Q2Vivienda UnoHogar UnoPersona 2,La Luz,0.16666666666666666,217.8035089
170150107001Panel Q2Vivienda UnoHogar UnoPersona 1,La Luz,0.16666666666666666,217.8035089
170150107001Panel Q2Vivienda UnoHogar UnoPersona 3,La Luz,0.16666666666666666,217.8035089
170150107001Panel W2Vivienda UnoHogar UnoPersona 1,La Luz,0.0,217.8035089
170150107001Panel W2Vivienda UnoHogar UnoPersona 2,La Luz,0.0,217.8035089
170150107001Panel W2Vivienda UnoHogar UnoPersona 3,La Luz,0.0,217.8035089
170150107001Panel R2Vivienda UnoHogar UnoPersona 1,La Luz,0.08333333333333333,217.8035089
170150107001Panel R2Vivienda UnoHogar UnoPersona 2,La Luz,0.08333333333333333,217.8035089
170150107001Panel R2Vivienda UnoHogar UnoPersona 3,La Luz,0.08333333333333333,217.8035089
170150107001Panel R2Vivienda UnoHogar UnoPersona 4,La Luz,0.08333333333333333,217.8035089
170150107001Panel Q2Vivienda DosHogar UnoPersona 1,La Luz,0.16666666666666666,217.8035089
170150107001Panel Q2Vivienda DosHogar UnoPersona 2,La Luz,0.16666666666666666,217.8035089
170150107001Panel R2Vivienda TresHogar UnoPersona 1,La Luz,0.16666666666666666,217.8035089
170150107001Panel R2Vivienda TresHogar UnoPersona 2,La Luz,0.16666666666666666,217.8035089
170150107001Panel R2Vivienda TresHogar UnoPersona 3,La Luz,0.16666666666666666,217.8035089
170150107001Panel R2Vivienda TresHogar UnoPersona 4,La Luz,0.16666666666666666,217.8035089
170150107001Panel X2Vivienda TresHogar UnoPersona 2,La Luz,0.08333333333333333,217.8035089
170150107001Panel X2Vivienda TresHogar UnoPersona 1,La Luz,0.08333333333333333,217.8035089
170150107001Panel X2Vivienda TresHogar UnoPersona 3,La Luz,0.08333333333333333,217.8035089
170150107001Panel W2Vivienda DosHogar UnoPersona 2,La Luz,0.0,217.8035089
170150107001Panel W2Vivienda DosHogar UnoPersona 1,La Luz,0.0,217.8035089
170150107001Panel W2Vivienda DosHogar UnoPersona 3,La Luz,0.0,217.8035089
170150107001Panel X2Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,La Luz,0.20833333333333331,217.8035089
170150107001Panel X2Vivienda Cuatro (reemplazo)Hogar UnoPersona 2,La Luz,0.20833333333333331,217.8035089
170150107001Panel X2Vivienda Cuatro (reemplazo)Hogar UnoPersona 3,La Luz,0.20833333333333331,217.8035089
170150107001Panel X2Vivienda UnoHogar UnoPersona 1,La Luz,0.08333333333333333,217.8035089
170150107001Panel X2Vivienda UnoHogar UnoPersona 2,La Luz,0.08333333333333333,217.8035089
170150107001Panel X2Vivienda UnoHogar UnoPersona 3,La Luz,0.08333333333333333,217.8035089
090150473003Panel R2Vivienda TresHogar UnoPersona 1,Pascuales,0.375,332.6346409
090150473003Panel R2Vivienda TresHogar UnoPersona 3,Pascuales,0.375,332.6346409
090150473003Panel R2Vivienda TresHogar UnoPersona 2,Pascuales,0.375,332.6346409
090150473003Panel R2Vivienda TresHogar UnoPersona 4,Pascuales,0.375,332.6346409
090150473003Panel R2Vivienda TresHogar UnoPersona 5,Pascuales,0.375,332.6346409
090150473003Panel R2Vivienda TresHogar UnoPersona 6,Pascuales,0.375,332.6346409
090150473003Panel R2Vivienda TresHogar UnoPersona 7,Pascuales,0.375,332.6346409
090150473003Panel W2Vivienda TresHogar UnoPersona 6,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda TresHogar UnoPersona 1,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda TresHogar UnoPersona 2,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda TresHogar UnoPersona 3,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda TresHogar UnoPersona 4,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda TresHogar UnoPersona 5,Pascuales,0.22916666666666666,332.6346409
090150473003Panel X2Vivienda TresHogar UnoPersona 1,Pascuales,0.14583333333333331,332.6346409
090150473003Panel X2Vivienda TresHogar UnoPersona 2,Pascuales,0.14583333333333331,332.6346409
090150473003Panel X2Vivienda TresHogar UnoPersona 3,Pascuales,0.14583333333333331,332.6346409
090150473003Panel X2Vivienda DosHogar UnoPersona 6,Pascuales,0.0,332.6346409
090150473003Panel X2Vivienda DosHogar UnoPersona 1,Pascuales,0.0,332.6346409
090150473003Panel X2Vivienda DosHogar UnoPersona 2,Pascuales,0.0,332.6346409
090150473003Panel X2Vivienda DosHogar UnoPersona 3,Pascuales,0.0,332.6346409
090150473003Panel X2Vivienda DosHogar UnoPersona 4,Pascuales,0.0,332.6346409
090150473003Panel X2Vivienda DosHogar UnoPersona 5,Pascuales,0.0,332.6346409
090150473003Panel W2Vivienda DosHogar UnoPersona 1,Pascuales,0.16666666666666666,332.6346409
090150473003Panel W2Vivienda DosHogar UnoPersona 2,Pascuales,0.16666666666666666,332.6346409
090150473003Panel W2Vivienda DosHogar UnoPersona 3,Pascuales,0.16666666666666666,332.6346409
090150473003Panel R2Vivienda UnoHogar UnoPersona 1,Pascuales,0.08333333333333333,332.6346409
090150473003Panel R2Vivienda UnoHogar UnoPersona 2,Pascuales,0.08333333333333333,332.6346409
090150473003Panel Q2Vivienda UnoHogar UnoPersona 1,Pascuales,0.35416666666666663,332.6346409
090150473003Panel Q2Vivienda UnoHogar UnoPersona 2,Pascuales,0.35416666666666663,332.6346409
090150473003Panel Q2Vivienda UnoHogar UnoPersona 3,Pascuales,0.35416666666666663,332.6346409
090150473003Panel Q2Vivienda UnoHogar UnoPersona 4,Pascuales,0.35416666666666663,332.6346409
090150473003Panel Q2Vivienda TresHogar UnoPersona 1,Pascuales,0.14583333333333331,332.6346409
090150473003Panel Q2Vivienda TresHogar UnoPersona 2,Pascuales,0.14583333333333331,332.6346409
090150473003Panel Q2Vivienda TresHogar UnoPersona 3,Pascuales,0.14583333333333331,332.6346409
090150473003Panel Q2Vivienda TresHogar UnoPersona 4,Pascuales,0.14583333333333331,332.6346409
090150473003Panel X2Vivienda UnoHogar UnoPersona 1,Pascuales,0.22916666666666666,332.6346409
090150473003Panel X2Vivienda UnoHogar UnoPersona 2,Pascuales,0.22916666666666666,332.6346409
090150473003Panel X2Vivienda UnoHogar UnoPersona 3,Pascuales,0.22916666666666666,332.6346409
090150473003Panel X2Vivienda UnoHogar UnoPersona 4,Pascuales,0.22916666666666666,332.6346409
090150473003Panel Q2Vivienda DosHogar UnoPersona 1,Pascuales,0.22916666666666666,332.6346409
090150473003Panel Q2Vivienda DosHogar UnoPersona 2,Pascuales,0.22916666666666666,332.6346409
090150473003Panel Q2Vivienda DosHogar UnoPersona 3,Pascuales,0.22916666666666666,332.6346409
090150473003Panel Q2Vivienda DosHogar UnoPersona 4,Pascuales,0.22916666666666666,332.6346409
090150473003Panel Q2Vivienda DosHogar UnoPersona 5,Pascuales,0.22916666666666666,332.6346409
090150473003Panel Q2Vivienda DosHogar UnoPersona 6,Pascuales,0.22916666666666666,332.6346409
090150473003Panel Q2Vivienda DosHogar UnoPersona 7,Pascuales,0.22916666666666666,332.6346409
090150473003Panel R2Vivienda DosHogar UnoPersona 1,Pascuales,0.0,332.6346409
090150473003Panel R2Vivienda DosHogar UnoPersona 2,Pascuales,0.0,332.6346409
090150473003Panel W2Vivienda UnoHogar UnoPersona 1,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda UnoHogar UnoPersona 2,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda UnoHogar UnoPersona 3,Pascuales,0.22916666666666666,332.6346409
090150473003Panel W2Vivienda UnoHogar UnoPersona 4,Pascuales,0.22916666666666666,332.6346409
090150014012Panel R2Vivienda Cuatro (reemplazo)Hogar UnoPersona 3,Guasmo Sur,0.22916666666666666,285.7906665
090150014012Panel R2Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,Guasmo Sur,0.22916666666666666,285.7906665
090150014012Panel R2Vivienda Cuatro (reemplazo)Hogar UnoPersona 2,Guasmo Sur,0.22916666666666666,285.7906665
090150014012Panel X2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,285.7906665
090150014012Panel X2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,285.7906665
090150014012Panel X2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,285.7906665
090150014012Panel X2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,285.7906665
090150014012Panel X2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3125,285.7906665
090150014012Panel W2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.0,285.7906665
090150014012Panel X2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,285.7906665
090150014012Panel X2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,285.7906665
090150014012Panel W2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,285.7906665
090150014012Panel W2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,285.7906665
090150014012Panel W2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3125,285.7906665
090150014012Panel W2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3125,285.7906665
090150014012Panel W2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3125,285.7906665
090150014012Panel W2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,285.7906665
090150014012Panel Q2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,285.7906665
090150014012Panel W2Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,Guasmo Sur,0.08333333333333333,285.7906665
090150014012Panel W2Vivienda Cuatro (reemplazo)Hogar UnoPersona 2,Guasmo Sur,0.08333333333333333,285.7906665
090150014012Panel W2Vivienda Cuatro (reemplazo)Hogar UnoPersona 3,Guasmo Sur,0.08333333333333333,285.7906665
090150014012Panel X2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel X2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel X2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel X2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel X2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel X2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel R2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel R2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel R2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel R2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.14583333333333331,285.7906665
090150014012Panel Q2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.125,285.7906665
090150014012Panel Q2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.125,285.7906665
090150014012Panel Q2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.125,285.7906665
090150014012Panel Q2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.125,285.7906665
090150014012Panel R2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.0,285.7906665
090150134003Panel R2Vivienda DosHogar UnoPersona 1,Abel Gilbert,0.375,689.0817069
090150134003Panel R2Vivienda DosHogar UnoPersona 2,Abel Gilbert,0.375,689.0817069
090150134003Panel R2Vivienda DosHogar UnoPersona 3,Abel Gilbert,0.375,689.0817069
090150134003Panel R2Vivienda DosHogar UnoPersona 4,Abel Gilbert,0.375,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 10,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 1,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 2,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 7,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 8,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 6,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 3,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 4,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 9,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda TresHogar UnoPersona 5,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda UnoHogar UnoPersona 1,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda UnoHogar UnoPersona 2,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda UnoHogar UnoPersona 3,Abel Gilbert,0.3125,689.0817069
090150134003Panel W2Vivienda UnoHogar UnoPersona 4,Abel Gilbert,0.3125,689.0817069
090150134003Panel X2Vivienda TresHogar UnoPersona 1,Abel Gilbert,0.16666666666666666,689.0817069
090150134003Panel X2Vivienda TresHogar UnoPersona 2,Abel Gilbert,0.16666666666666666,689.0817069
090150134003Panel X2Vivienda TresHogar UnoPersona 3,Abel Gilbert,0.16666666666666666,689.0817069
090150134003Panel X2Vivienda TresHogar UnoPersona 4,Abel Gilbert,0.16666666666666666,689.0817069
090150134003Panel R2Vivienda UnoHogar UnoPersona 1,Abel Gilbert,0.3125,689.0817069
090150134003Panel R2Vivienda UnoHogar UnoPersona 2,Abel Gilbert,0.3125,689.0817069
090150134003Panel R2Vivienda UnoHogar UnoPersona 3,Abel Gilbert,0.3125,689.0817069
