idp,Name,ci,fexp
090150006005Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel K2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,Guasmo Sur,0.3958333333333333,587.3630301944096
090150006005Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 2,Guasmo Sur,0.3958333333333333,587.3630301944096
090150006005Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 3,Guasmo Sur,0.3958333333333333,587.3630301944096
090150006005Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 4,Guasmo Sur,0.3958333333333333,587.3630301944096
090150006005Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 5,Guasmo Sur,0.3958333333333333,587.3630301944096
090150006005Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 6,Guasmo Sur,0.3958333333333333,587.3630301944096
090150006005Panel K2Vivienda Cuatro (reemplazo)Hogar UnoPersona 7,Guasmo Sur,0.3958333333333333,587.3630301944096
090150006005Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.3125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar DosPersona 1,Guasmo Sur,0.125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar DosPersona 2,Guasmo Sur,0.125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar DosPersona 3,Guasmo Sur,0.125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar DosPersona 4,Guasmo Sur,0.125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar DosPersona 5,Guasmo Sur,0.125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar DosPersona 6,Guasmo Sur,0.125,587.3630301944096
090150006005Panel L2Vivienda UnoHogar TresPersona 1,Guasmo Sur,0.14583333333333331,587.3630301944096
090150006005Panel L2Vivienda UnoHogar TresPersona 2,Guasmo Sur,0.14583333333333331,587.3630301944096
090150006005Panel L2Vivienda UnoHogar TresPersona 3,Guasmo Sur,0.14583333333333331,587.3630301944096
090150006005Panel L2Vivienda UnoHogar TresPersona 4,Guasmo Sur,0.14583333333333331,587.3630301944096
090150006005Panel L2Vivienda UnoHogar TresPersona 5,Guasmo Sur,0.14583333333333331,587.3630301944096
090150006005Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,587.3630301944096
090150006005Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,587.3630301944096
090150006005Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,587.3630301944096
090150006005Panel L2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.25,587.3630301944096
090150006005Panel L2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.25,587.3630301944096
090150006005Panel L2Vivienda DosHogar UnoPersona 6,Guasmo Sur,0.25,587.3630301944096
090150010008Panel A2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,370.2598735991809
090150010008Panel A2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,370.2598735991809
090150010008Panel A2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3125,370.2598735991809
090150010008Panel A2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,370.2598735991809
090150010008Panel A2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,370.2598735991809
090150010008Panel A2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,370.2598735991809
090150010008Panel B2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,370.2598735991809
090150010008Panel B2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,370.2598735991809
090150010008Panel B2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.08333333333333333,370.2598735991809
090150010008Panel B2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.08333333333333333,370.2598735991809
090150010008Panel B2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.08333333333333333,370.2598735991809
090150010008Panel B2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,370.2598735991809
090150010008Panel B2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,370.2598735991809
090150010008Panel B2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,370.2598735991809
090150010008Panel B2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0625,370.2598735991809
090150010008Panel B2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.0625,370.2598735991809
090150010008Panel B2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.0625,370.2598735991809
090150010008Panel B2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.0625,370.2598735991809
090150010008Panel K2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.4583333333333333,370.2598735991809
090150010008Panel K2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.4583333333333333,370.2598735991809
090150010008Panel K2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.4583333333333333,370.2598735991809
090150010008Panel K2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.4583333333333333,370.2598735991809
090150010008Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,370.2598735991809
090150010008Panel K2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.22916666666666666,370.2598735991809
090150010008Panel K2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.22916666666666666,370.2598735991809
090150010008Panel K2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.22916666666666666,370.2598735991809
090150010008Panel K2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.22916666666666666,370.2598735991809
090150010008Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.29166666666666663,370.2598735991809
090150010008Panel K2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.29166666666666663,370.2598735991809
090150010008Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.29166666666666663,370.2598735991809
090150010008Panel K2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.29166666666666663,370.2598735991809
090150010008Panel K2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.29166666666666663,370.2598735991809
090150010008Panel K2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.29166666666666663,370.2598735991809
090150010008Panel K2Vivienda TresHogar UnoPersona 7,Guasmo Sur,0.29166666666666663,370.2598735991809
090150010008Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3958333333333333,370.2598735991809
090150010008Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3958333333333333,370.2598735991809
090150010008Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.3958333333333333,370.2598735991809
090150010008Panel L2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.3958333333333333,370.2598735991809
090150010008Panel L2Vivienda DosHogar UnoPersona 5,Guasmo Sur,0.3958333333333333,370.2598735991809
090150010008Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,370.2598735991809
090150010008Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,370.2598735991809
090150010008Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.16666666666666666,370.2598735991809
090150010008Panel L2Vivienda Cuatro (reemplazo)Hogar UnoPersona 1,Guasmo Sur,0.3125,370.2598735991809
090150010008Panel L2Vivienda Cuatro (reemplazo)Hogar UnoPersona 2,Guasmo Sur,0.3125,370.2598735991809
090150010008Panel L2Vivienda Cuatro (reemplazo)Hogar UnoPersona 3,Guasmo Sur,0.3125,370.2598735991809
090150010008Panel L2Vivienda Cuatro (reemplazo)Hogar UnoPersona 4,Guasmo Sur,0.3125,370.2598735991809
090150010008Panel A2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.22916666666666666,370.2598735991809
090150014012Panel A2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.3125,788.4939119632647
090150014012Panel A2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.3125,788.4939119632647
090150014012Panel A2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.3125,788.4939119632647
090150014012Panel A2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.5416666666666666,788.4939119632647
090150014012Panel A2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.5416666666666666,788.4939119632647
090150014012Panel A2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.5416666666666666,788.4939119632647
090150014012Panel A2Vivienda DosHogar UnoPersona 4,Guasmo Sur,0.5416666666666666,788.4939119632647
090150014012Panel A2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.0,788.4939119632647
090150014012Panel A2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.0,788.4939119632647
090150014012Panel A2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.0,788.4939119632647
090150014012Panel A2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.0,788.4939119632647
090150014012Panel A2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.0,788.4939119632647
090150014012Panel B2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,788.4939119632647
090150014012Panel B2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,788.4939119632647
090150014012Panel B2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,788.4939119632647
090150014012Panel B2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,788.4939119632647
090150014012Panel B2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.3125,788.4939119632647
090150014012Panel B2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.3125,788.4939119632647
090150014012Panel B2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,788.4939119632647
090150014012Panel B2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,788.4939119632647
090150014012Panel K2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.375,788.4939119632647
090150014012Panel K2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.375,788.4939119632647
090150014012Panel K2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.375,788.4939119632647
090150014012Panel K2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.375,788.4939119632647
090150014012Panel K2Vivienda UnoHogar UnoPersona 5,Guasmo Sur,0.375,788.4939119632647
090150014012Panel K2Vivienda UnoHogar UnoPersona 6,Guasmo Sur,0.375,788.4939119632647
090150014012Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.25,788.4939119632647
090150014012Panel K2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.25,788.4939119632647
090150014012Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.25,788.4939119632647
090150014012Panel K2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.25,788.4939119632647
090150014012Panel K2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.25,788.4939119632647
090150014012Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.3125,788.4939119632647
090150014012Panel L2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.3125,788.4939119632647
090150014012Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.25,788.4939119632647
090150014012Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.25,788.4939119632647
090150014012Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Sur,0.25,788.4939119632647
090150014012Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.3958333333333333,788.4939119632647
090150014012Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.3958333333333333,788.4939119632647
090150014012Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Sur,0.3958333333333333,788.4939119632647
090150014012Panel L2Vivienda TresHogar UnoPersona 4,Guasmo Sur,0.3958333333333333,788.4939119632647
090150014012Panel L2Vivienda TresHogar UnoPersona 5,Guasmo Sur,0.3958333333333333,788.4939119632647
090150014012Panel L2Vivienda TresHogar UnoPersona 6,Guasmo Sur,0.3958333333333333,788.4939119632647
090150014012Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.0,788.4939119632647
090150016007Panel A2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel A2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel A2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel A2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda DosHogar UnoPersona 5,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda DosHogar UnoPersona 6,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,777.405657665174
090150016007Panel A2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel B2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel B2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel B2Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel B2Vivienda UnoHogar UnoPersona 5,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel B2Vivienda UnoHogar UnoPersona 6,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel B2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda TresHogar UnoPersona 5,Guasmo Oeste,0.0,777.405657665174
090150016007Panel B2Vivienda TresHogar UnoPersona 6,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 4,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 5,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 6,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 7,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda UnoHogar UnoPersona 8,Guasmo Oeste,0.0,777.405657665174
090150016007Panel K2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel K2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel K2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel K2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel K2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel K2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel K2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel K2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda UnoHogar UnoPersona 1,Guasmo Oeste,0.0,777.405657665174
090150016007Panel L2Vivienda UnoHogar UnoPersona 2,Guasmo Oeste,0.0,777.405657665174
090150016007Panel L2Vivienda UnoHogar UnoPersona 3,Guasmo Oeste,0.0,777.405657665174
090150016007Panel L2Vivienda DosHogar UnoPersona 1,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda DosHogar UnoPersona 2,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda DosHogar UnoPersona 3,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda DosHogar UnoPersona 4,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda DosHogar UnoPersona 5,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda DosHogar UnoPersona 6,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda DosHogar UnoPersona 7,Guasmo Oeste,0.08333333333333333,777.405657665174
090150016007Panel L2Vivienda TresHogar UnoPersona 1,Guasmo Oeste,0.0,777.405657665174
090150016007Panel L2Vivienda TresHogar UnoPersona 2,Guasmo Oeste,0.0,777.405657665174
090150016007Panel L2Vivienda TresHogar UnoPersona 3,Guasmo Oeste,0.0,777.405657665174
090150016007Panel L2Vivienda TresHogar UnoPersona 4,Guasmo Oeste,0.0,777.405657665174
090150020007Panel A2Vivienda UnoHogar UnoPersona 1,Guasmo Sur,0.14583333333333331,480.29420482700584
090150020007Panel A2Vivienda UnoHogar UnoPersona 2,Guasmo Sur,0.14583333333333331,480.29420482700584
090150020007Panel A2Vivienda UnoHogar UnoPersona 3,Guasmo Sur,0.14583333333333331,480.29420482700584
090150020007Panel A2Vivienda UnoHogar UnoPersona 4,Guasmo Sur,0.14583333333333331,480.29420482700584
090150020007Panel A2Vivienda DosHogar UnoPersona 1,Guasmo Sur,0.16666666666666666,480.29420482700584
090150020007Panel A2Vivienda DosHogar UnoPersona 2,Guasmo Sur,0.16666666666666666,480.29420482700584
090150020007Panel A2Vivienda TresHogar UnoPersona 1,Guasmo Sur,0.08333333333333333,480.29420482700584
090150020007Panel A2Vivienda TresHogar UnoPersona 2,Guasmo Sur,0.08333333333333333,480.29420482700584
